"","data$Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds","HorseId","JockeyId","TrainerID"
"12246","22.05.2019","Happy Valley","Gress","C Schofield","Irland","D Hall","Handicap",8,1200,1950000,12,59,6,70.17,0,7,120,17,22770,8655,6519
"12247","26.06.2019","Happy Valley","Gress","N Callan","Irland","D Hall","Handicap",7,1000,1950000,1,55,6,57.09,0,5,119,10,22770,8651,6519
"12248","10.07.2019","Happy Valley","Gress","N Callan","Irland","D Hall","Handicap",9,1200,1950000,6,55,6,70.7,3,9,121,14,22770,8651,6519
"12249","01.10.2019","Sha Tin","Gress","M Chadwick","Irland","D Hall","Handicap",10,1200,2100000,7,53,6,69.31,0,9,118,126,22770,8663,6519
"12250","23.10.2019","Happy Valley","Gress","M F Poon","Irland","D Hall","Handicap",9,1200,2100000,10,52,6,69.26,2,2,128,42,22770,8658,6519
"12251","01.12.2019","Sha Tin","Dirt","M F Poon","Irland","D Hall","Handicap",8,1200,2100000,2,52,6,68.95,0,8,112,34,22770,8658,6519
"12252","18.12.2019","Happy Valley","Gress","M F Poon","Irland","D Hall","Handicap",9,1200,2100000,2,53,6,69.29,0,5,120,NA,22770,8658,6519
"12253","26.12.2019","Happy Valley","Gress","M F Poon","Irland","D Hall","Handicap",8,1650,2100000,11,53,6,101.5,5,11,115,33,22770,8658,6519
"12254","05.02.2020","Happy Valley","Gress","Z Purton","Irland","D Hall","Handicap",8,1200,1450000,10,60,7,70.04,3,5,130,9,22770,8650,6519
"12255","26.11.2017","Sha Tin","Dirt","N Rawiller","Australia","CH Yip","Handicap",5,1200,1310000,10,56,4,69.43,3,5,126,14,22771,8654,6687
"12256","17.12.2017","Sha Tin","Dirt","N Rawiller","Australia","CH Yip","Handicap",9,1200,1310000,6,57,4,69.26,0,3,120,13,22771,8654,6687
"12257","07.01.2018","Sha Tin","Gress","U Rispoli","Australia","CH Yip","Handicap",9,1400,1310000,8,55,5,83,0,6,115,14,22771,8662,6687
"12258","04.02.2018","Sha Tin","Gress","Z Purton","Australia","CH Yip","Handicap",9,1200,1310000,8,56,5,69.98,2,2,124,NA,22771,8650,6687
"12259","11.03.2018","Sha Tin","Gress","Z Purton","Australia","CH Yip","Handicap",8,1200,1310000,1,54,5,69.26,1,1,125,NA,22771,8650,6687
"12260","15.04.2018","Sha Tin","Gress","N Callan","Australia","CH Yip","Handicap",11,1200,1310000,11,57,5,70.22,3,7,119,NA,22771,8651,6687
"12261","29.04.2018","Sha Tin","Gress","Tommy Berry","Australia","CH Yip","Handicap",5,1200,1310000,5,57,5,69.98,2,7,125,14,22771,8609,6687
"12262","09.05.2018","Happy Valley","Gress","Douglas Whyte","Australia","CH Yip","Handicap",8,1200,1310000,5,57,5,70.92,1,5,120,17,22771,8446,6687
"12263","02.09.2018","Sha Tin","Gress","U Rispoli","Australia","CH Yip","Handicap",9,1200,1380000,11,57,5,70.15,1,9,117,NA,22771,8662,6687
"12264","12.09.2018","Happy Valley","Gress","U Rispoli","Australia","CH Yip","Handicap",6,1000,1380000,4,57,5,57.88,1,3,126,NA,22771,8662,6687
"12265","18.10.2018","Happy Valley","Gress","U Rispoli","Australia","CH Yip","Handicap",6,1000,1380000,7,57,5,57.67,3,3,125,NA,22771,8662,6687
"12266","07.11.2018","Happy Valley","Gress","A Badel","Australia","CH Yip","Handicap",5,1200,1380000,4,57,5,71.42,2,12,111,10,22771,8665,6687
"12267","07.02.2019","Sha Tin","Gress","U Rispoli","Australia","KL Man","Handicap",9,1200,1380000,5,56,6,70.14,2,9,121,26,22771,8662,6693
"12268","10.03.2019","Sha Tin","Gress","K C Leung","Australia","KL Man","Handicap",10,1200,1380000,6,56,6,70.03,0,3,122,66,22771,8656,6693
"12269","31.03.2019","Sha Tin","Gress","H T Mo","Australia","KL Man","Handicap",8,1400,1380000,8,55,6,81.78,0,1,123,33,22771,8657,6693
"12270","22.04.2019","Sha Tin","Gress","H T Mo","Australia","KL Man","Handicap",10,1400,1380000,3,57,6,82.01,0,4,115,NA,22771,8657,6693
"12271","18.05.2019","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",7,1400,1380000,3,54,6,81.38,0,1,122,NA,22771,8875,6693
"12272","16.06.2019","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",6,1400,1380000,13,56,6,82.43,0,12,112,12,22771,8875,6693
"12273","15.09.2019","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",5,1200,1450000,1,56,6,68.93,1,5,121,NA,22771,8875,6693
"12274","20.10.2019","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",10,1400,1450000,5,56,6,81.59,0,7,119,23,22771,8875,6693
"12275","27.11.2019","Happy Valley","Gress","H T Mo","Australia","KL Man","Handicap",9,1200,1450000,11,59,6,71.02,1,12,110,42,22771,8657,6693
"12276","18.12.2019","Happy Valley","Gress","K H Chan","Australia","KL Man","Handicap",8,1200,1450000,2,55,6,69.91,0,9,113,42,22771,8875,6693
"12277","27.01.2020","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",11,1200,1450000,10,54,7,70.72,1,12,104,64,22771,8875,6693
"12278","16.02.2020","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",9,1200,1450000,4,53,7,70.08,0,4,116,42,22771,8875,6693
"12279","04.03.2020","Happy Valley","Gress","K H Chan","Australia","KL Man","Handicap",8,1200,1450000,10,54,7,73.31,6,12,86,37,22771,8875,6693
"12280","22.11.2017","Happy Valley","Gress","C Schofield","Australia","WY So","Handicap",4,1200,880000,10,54,5,70.9,3,6,112,5,22772,8655,6683
"12281","17.12.2017","Sha Tin","Dirt","K C Leung","Australia","WY So","Handicap",4,1200,880000,12,53,5,69.59,5,5,118,24,22772,8656,6683
"12282","13.01.2018","Sha Tin","Gress","C Schofield","Australia","WY So","Handicap",5,1200,880000,6,54,6,69.96,2,2,112,6,22772,8655,6683
"12283","07.02.2018","Happy Valley","Gress","C Schofield","Australia","WY So","Handicap",5,1200,880000,4,54,6,71.34,3,9,113,47,22772,8655,6683
"12284","03.03.2018","Sha Tin","Gress","Brett Prebble","Australia","WY So","Handicap",6,1400,880000,3,54,6,82.86,0,10,107,12,22772,8453,6683
"12285","25.03.2018","Sha Tin","Dirt","C Schofield","Australia","WY So","Handicap",6,1200,880000,5,53,6,70.33,3,4,107,NA,22772,8655,6683
"12286","02.04.2018","Sha Tin","Gress","K C Ng","Australia","WY So","Handicap",8,1400,880000,11,50,6,83.66,0,10,101,56,22772,8669,6683
"12287","21.04.2018","Sha Tin","Dirt","K C Ng","Australia","WY So","Handicap",2,1650,880000,2,51,6,99.09,4,9,110,20,22772,8669,6683
"12288","09.09.2018","Sha Tin","Gress","H N Wong","Australia","WY So","Handicap",1,1000,690000,3,57,6,58.24,0,2,107,NA,22772,8660,6683
"12289","07.10.2018","Sha Tin","Gress","H N Wong","Australia","WY So","Handicap",4,1400,690000,8,58,6,83.14,1,4,105,12,22772,8660,6683
"12290","31.10.2018","Sha Tin","Dirt","C Schofield","Australia","WY So","Handicap",1,1650,690000,1,58,6,99.17,1,1,118,NA,22772,8655,6683
"12291","18.11.2018","Sha Tin","Dirt","C Schofield","Australia","WY So","Handicap",2,1650,920000,1,53,6,98.8,2,2,115,NA,22772,8655,6683
"12292","19.12.2018","Sha Tin","Dirt","C Schofield","Australia","WY So","Handicap",3,1650,920000,4,54,6,99.48,5,3,117,NA,22772,8655,6683
"12293","12.01.2019","Sha Tin","Dirt","Silvestre De Sousa","Australia","WY So","Handicap",6,1650,920000,11,54,7,103.42,1,13,70,11,22772,4340,6683
"12294","24.02.2019","Sha Tin","Dirt","C Y Ho","Australia","WY So","Handicap",5,1650,920000,1,53,7,99.21,1,4,110,10,22772,8659,6683
"12295","13.03.2019","Happy Valley","Gress","G van Niekerk","Australia","WY So","Handicap",5,1650,920000,1,53,7,102.42,0,11,91,25,22772,8831,6683
"12296","27.03.2019","Happy Valley","Gress","H N Wong","Australia","WY So","Handicap",2,1650,920000,10,51,7,103.03,5,12,88,152,22772,8660,6683
"12297","03.09.2017","Sha Tin","Gress","H T Mo","Australia","AS Cruz","Handicap",2,1600,660000,9,49,5,96.5,4,3,102,NA,22773,8657,6684
"12298","20.09.2017","Happy Valley","Gress","Douglas Whyte","Australia","AS Cruz","Handicap",3,1800,660000,3,53,5,111.3,1,9,98,NA,22773,8446,6684
"12299","14.10.2017","Sha Tin","Gress","H T Mo","Australia","AS Cruz","Handicap",1,1600,660000,6,49,5,95.67,2,6,94,8,22773,8657,6684
"12300","29.10.2017","Happy Valley","Gress","H T Mo","Australia","AS Cruz","Handicap",1,2200,660000,7,50,5,139.46,7,6,100,14,22773,8657,6684
"12301","22.11.2017","Happy Valley","Gress","C Schofield","Australia","AS Cruz","Handicap",2,2200,660000,12,51,5,139.8,8,11,97,25,22773,8655,6684
"12302","17.12.2017","Sha Tin","Gress","M Chadwick","Australia","AS Cruz","Handicap",2,1800,660000,7,51,5,109.15,2,9,94,27,22773,8663,6684
"12303","01.01.2018","Sha Tin","Gress","M Chadwick","Australia","AS Cruz","Handicap",2,1600,660000,8,51,6,97.08,1,6,94,33,22773,8663,6684
"12304","21.01.2018","Sha Tin","Gress","M Chadwick","Australia","AS Cruz","Handicap",2,2000,660000,10,51,6,125.79,0,11,88,28,22773,8663,6684
"12305","25.02.2018","Sha Tin","Gress","K C Ng","Australia","AS Cruz","Handicap",3,2000,660000,4,50,6,125.2,3,10,92,39,22773,8669,6684
"12306","07.03.2018","Happy Valley","Gress","K C Ng","Australia","AS Cruz","Handicap",1,1800,660000,6,50,6,110.91,3,10,97,39,22773,8669,6684
"12307","21.03.2018","Happy Valley","Gress","K C Ng","Australia","AS Cruz","Handicap",1,2200,660000,2,50,6,141.46,1,11,88,52,22773,8669,6684
"12308","08.04.2018","Sha Tin","Dirt","W M Lai","Australia","AS Cruz","Handicap",2,1800,660000,11,51,6,112.1,6,10,92,44,22773,8674,6684
"12309","24.09.2017","Sha Tin","Gress","N Rawiller","Australia","C Fownes","Handicap",7,1200,1310000,8,59,4,69.92,1,6,123,49,22775,8654,6529
"12310","08.10.2017","Sha Tin","Gress","N Rawiller","Australia","C Fownes","Handicap",8,1200,1310000,4,58,4,70.08,3,7,124,11,22775,8654,6529
"12311","05.11.2017","Sha Tin","Gress","Brett Prebble","Australia","C Fownes","Handicap",9,1400,1310000,5,56,4,82.79,4,9,118,21,22775,8453,6529
"12312","10.09.2017","Sha Tin","Gress","H W Lai","Australia","CS Shum","Handicap",7,1400,2500000,6,52,7,82.83,3,8,117,99,22776,8664,6685
"12313","05.10.2017","Happy Valley","Gress","N Rawiller","Australia","CS Shum","Handicap",8,1800,1860000,12,56,7,109.52,4,6,133,70,22776,8654,6685
"12314","22.10.2017","Sha Tin","Gress","N Rawiller","Australia","CS Shum","Handicap",6,1800,1860000,8,55,7,107.49,4,9,133,43,22776,8654,6685
"12315","19.11.2017","Sha Tin","Gress","N Rawiller","Australia","CS Shum","Handicap",5,1800,1860000,7,58,7,119.28,3,12,35,59,22776,8654,6685
"12316","20.09.2017","Happy Valley","Gress","M L Yeung","Australia","F C Lor","Handicap",5,1200,880000,6,54,4,71.15,0,6,100,99,22777,8661,6726
"12317","18.10.2017","Happy Valley","Gress","M L Yeung","Australia","F C Lor","Handicap",3,1650,880000,11,53,4,101.29,5,8,108,40,22777,8661,6726
"12318","08.11.2017","Happy Valley","Gress","M L Yeung","Australia","F C Lor","Handicap",4,1650,880000,5,52,4,101.8,0,9,103,19,22777,8661,6726
"12319","27.12.2017","Happy Valley","Gress","M L Yeung","Australia","A Lee","Handicap",3,1650,880000,2,50,4,102.91,0,12,96,66,22777,8661,6695
"12320","28.02.2018","Sha Tin","Dirt","M L Yeung","Australia","A Lee","Handicap",1,1200,660000,11,58,5,71.3,5,10,93,67,22777,8661,6695
"12321","11.03.2018","Sha Tin","Dirt","M L Yeung","Australia","A Lee","Handicap",5,1650,880000,7,50,5,101.83,3,14,80,99,22777,8661,6695
"12322","02.05.2018","Sha Tin","Dirt","M L Yeung","Australia","A Lee","Handicap",2,1800,660000,4,56,5,111.66,0,13,76,72,22777,8661,6695
"12323","29.11.2017","Happy Valley","Gress","M Chadwick","Australia","AS Cruz","Handicap",2,1200,880000,12,57,4,71.44,0,11,97,81,22778,8663,6684
"12324","17.12.2017","Sha Tin","Gress","C Y Ho","Australia","AS Cruz","Handicap",6,1400,880000,12,56,4,83.65,3,9,110,99,22778,8659,6684
"12325","01.01.2018","Sha Tin","Gress","C Y Ho","Australia","AS Cruz","Handicap",3,1400,880000,4,56,5,83.56,2,8,108,21,22778,8659,6684
"12326","18.02.2018","Sha Tin","Gress","A Badel","Australia","AS Cruz","Handicap",4,1200,880000,2,55,5,70.75,0,4,109,16,22778,8665,6684
"12327","03.03.2018","Sha Tin","Gress","K C Ng","Australia","AS Cruz","Handicap",6,1400,880000,1,54,5,82.98,0,11,106,29,22778,8669,6684
"12328","14.03.2018","Happy Valley","Gress","A Sanna","Australia","AS Cruz","Handicap",5,1200,880000,8,55,5,70.8,2,4,114,13,22778,8672,6684
"12329","28.03.2018","Happy Valley","Gress","A Sanna","Australia","AS Cruz","Handicap",2,1650,880000,1,54,5,100.41,0,10,106,10,22778,8672,6684
"12330","16.05.2018","Happy Valley","Gress","A Sanna","Australia","AS Cruz","Handicap",2,1200,880000,10,54,5,70.75,4,10,109,35,22778,8672,6684
"12331","09.09.2018","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",4,1400,690000,7,59,5,82.13,1,1,117,NA,22778,8652,6684
"12332","01.10.2018","Sha Tin","Gress","K C Leung","Australia","AS Cruz","Handicap",4,1400,920000,7,53,5,82.72,2,6,109,NA,22778,8656,6684
"12333","13.10.2018","Sha Tin","Gress","H T Mo","Australia","AS Cruz","Handicap",5,1400,920000,8,49,5,82.49,0,6,104,NA,22778,8657,6684
"12334","10.11.2018","Sha Tin","Gress","M F Poon","Australia","AS Cruz","Handicap",5,1400,920000,10,51,5,82.93,1,9,104,NA,22778,8658,6684
"12335","25.11.2018","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",2,1400,690000,3,59,5,82.91,0,1,117,NA,22778,8652,6684
"12336","09.12.2018","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",1,1400,920000,10,54,5,83.42,0,9,102,NA,22778,8652,6684
"12337","23.12.2018","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",5,1400,920000,5,54,5,83.93,4,11,111,NA,22778,8652,6684
"12338","06.01.2019","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",6,1400,920000,1,54,6,82.82,1,7,111,NA,22778,8652,6684
"12339","23.01.2019","Happy Valley","Gress","M F Poon","Australia","AS Cruz","Handicap",5,1650,920000,5,52,6,102.56,1,12,99,38,22778,8658,6684
"12340","07.02.2019","Sha Tin","Gress","H T Mo","Australia","AS Cruz","Handicap",6,1400,920000,7,52,6,83.54,1,8,100,13,22778,8657,6684
"12341","07.07.2019","Sha Tin","Gress","H T Mo","Australia","AS Cruz","Handicap",7,1400,920000,11,50,6,84.21,0,11,81,12,22778,8657,6684
"12342","08.09.2019","Sha Tin","Dirt","A Domeyer","Australia","AS Cruz","Handicap",1,1200,725000,10,60,6,71.89,3,9,88,11,22778,8881,6684
"12343","20.10.2019","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",1,1400,725000,14,58,6,83.75,4,13,95,13,22778,8652,6684
"12344","15.12.2019","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",2,1400,725000,1,59,6,82.57,0,5,104,18,22778,8652,6684
"12345","05.01.2020","Sha Tin","Gress","Joao Moreira","Australia","AS Cruz","Handicap",4,1400,725000,12,59,7,83.07,1,1,112,13,22778,8443,6684
"12346","02.02.2020","Sha Tin","Gress","Joao Moreira","Australia","AS Cruz","Handicap",1,1200,967000,4,53,7,70.28,1,1,112,NA,22778,8443,6684
"12347","23.02.2020","Sha Tin","Gress","C Y Ho","Australia","AS Cruz","Handicap",3,1200,967000,13,55,7,70.04,2,3,113,49,22778,8659,6684
"12348","16.09.2017","Sha Tin","Dirt","K Teetan","Australia","CW Chang","Handicap",5,1650,880000,9,56,6,99.96,2,3,112,NA,22779,8652,6696
"12349","08.10.2017","Sha Tin","Dirt","Olivier Doleuze","Australia","CW Chang","Handicap",7,1650,880000,9,56,6,101.56,4,11,108,17,22779,8449,6696
"12350","01.11.2017","Sha Tin","Dirt","Olivier Doleuze","Australia","CW Chang","Handicap",5,1650,880000,9,56,6,101.28,0,12,97,41,22779,8449,6696
"12351","19.11.2017","Sha Tin","Dirt","Olivier Doleuze","Australia","CW Chang","Handicap",2,1800,880000,1,55,6,110.54,0,12,96,29,22779,8449,6696
"12352","03.09.2017","Sha Tin","Gress","C Y Ho","Australia","C Fownes","Handicap",2,1600,660000,4,56,7,96.54,1,4,106,68,22780,8659,6529
"12353","20.09.2017","Happy Valley","Gress","Joao Moreira","Australia","C Fownes","Handicap",3,1800,660000,10,58,7,110.93,2,8,109,NA,22780,8443,6529
"12354","08.10.2017","Sha Tin","Gress","Joao Moreira","Australia","C Fownes","Handicap",2,2000,660000,10,58,7,123.96,3,3,110,NA,22780,8443,6529
"12355","18.10.2017","Happy Valley","Gress","Brett Prebble","Australia","C Fownes","Handicap",4,1800,660000,5,56,7,111.06,2,4,102,NA,22780,8453,6529
"12356","29.10.2017","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",1,2200,660000,6,59,7,139,2,3,107,NA,22780,8650,6529
"12357","22.11.2017","Happy Valley","Gress","Olivier Doleuze","Australia","C Fownes","Handicap",2,2200,660000,1,55,7,138.81,2,5,101,13,22780,8449,6529
"12358","27.12.2017","Happy Valley","Gress","Joao Moreira","Australia","C Fownes","Handicap",1,1800,660000,7,55,7,111.13,6,1,111,NA,22780,8443,6529
"12359","07.01.2018","Sha Tin","Dirt","Joao Moreira","Australia","C Fownes","Handicap",2,1800,660000,9,57,8,109.18,7,3,110,NA,22780,8443,6529
"12360","21.01.2018","Sha Tin","Gress","Joao Moreira","Australia","C Fownes","Handicap",2,2000,660000,3,57,8,124.7,1,4,105,NA,22780,8443,6529
"12361","14.02.2018","Happy Valley","Gress","Joao Moreira","Australia","C Fownes","Handicap",1,1800,660000,3,57,8,111.52,0,3,106,NA,22780,8443,6529
"12362","25.02.2018","Sha Tin","Gress","Joao Moreira","Australia","C Fownes","Handicap",3,2000,660000,5,57,8,124.25,3,4,109,NA,22780,8443,6529
"12363","07.03.2018","Happy Valley","Gress","U Rispoli","Australia","C Fownes","Handicap",1,1800,660000,8,57,8,110.81,3,9,107,12,22780,8662,6529
"12364","21.03.2018","Happy Valley","Gress","U Rispoli","Australia","C Fownes","Handicap",1,2200,660000,4,56,8,140.09,3,1,108,17,22780,8662,6529
"12365","12.05.2018","Sha Tin","Gress","C Wong","Australia","C Fownes","Handicap",2,2200,660000,5,54,8,137.45,5,6,106,NA,22780,8774,6529
"12366","12.09.2018","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",1,1800,690000,6,60,8,111.79,0,6,105,NA,22780,8650,6529
"12367","26.09.2018","Happy Valley","Gress","U Rispoli","Australia","C Fownes","Handicap",2,1800,690000,11,59,8,113.46,5,12,96,25,22780,8662,6529
"12368","07.10.2018","Sha Tin","Gress","K Teetan","Australia","C Fownes","Handicap",1,1800,690000,2,57,8,109.88,1,6,103,29,22780,8652,6529
"12369","18.10.2018","Happy Valley","Gress","K Teetan","Australia","C Fownes","Handicap",4,1800,690000,10,55,8,110.85,0,4,104,28,22780,8652,6529
"12370","31.10.2018","Sha Tin","Dirt","K Teetan","Australia","C Fownes","Handicap",1,1650,690000,12,55,8,100.24,3,3,107,17,22780,8652,6529
"12371","10.11.2018","Sha Tin","Gress","A Badel","Australia","C Fownes","Handicap",1,2000,690000,6,54,8,124.23,2,6,101,NA,22780,8665,6529
"12372","02.12.2018","Sha Tin","Dirt","Z Purton","Australia","C Fownes","Handicap",1,1800,690000,5,54,8,109.33,4,5,105,NA,22780,8650,6529
"12373","26.12.2018","Happy Valley","Gress","K Teetan","Australia","C Fownes","Handicap",3,1800,690000,2,53,8,111.51,2,6,100,17,22780,8652,6529
"12374","12.01.2019","Sha Tin","Gress","M Chadwick","Australia","C Fownes","Handicap",2,1800,690000,13,52,9,109.52,1,2,102,20,22780,8663,6529
"12375","23.01.2019","Happy Valley","Gress","M Chadwick","Australia","C Fownes","Handicap",1,2200,690000,10,54,9,137.56,1,2,103,11,22780,8663,6529
"12376","02.02.2019","Sha Tin","Dirt","M Chadwick","Australia","C Fownes","Handicap",2,1800,690000,12,53,9,109.44,0,1,106,22,22780,8663,6529
"12377","20.02.2019","Happy Valley","Gress","M Chadwick","Australia","C Fownes","Handicap",2,1800,690000,12,57,9,112.09,4,10,100,20,22780,8663,6529
"12378","06.03.2019","Happy Valley","Gress","M Chadwick","Australia","C Fownes","Handicap",1,1800,690000,2,58,9,111.92,2,8,101,13,22780,8663,6529
"12379","20.03.2019","Happy Valley","Gress","C Schofield","Australia","C Fownes","Handicap",1,1650,690000,4,56,9,101.09,5,9,104,38,22780,8655,6529
"12380","10.09.2017","Sha Tin","Gress","M L Yeung","Australia","A Lee","Handicap",5,1400,880000,2,53,6,82.54,0,4,117,NA,22781,8661,6695
"12381","24.09.2017","Sha Tin","Dirt","M L Yeung","Australia","A Lee","Handicap",6,1200,880000,2,54,6,71.12,3,6,107,NA,22781,8661,6695
"12382","14.10.2017","Sha Tin","Gress","M L Yeung","Australia","A Lee","Handicap",5,1400,880000,3,53,6,82.47,0,2,110,NA,22781,8661,6695
"12383","05.11.2017","Sha Tin","Gress","M L Yeung","Australia","A Lee","Handicap",6,1400,880000,3,52,6,82.61,0,8,103,NA,22781,8661,6695
"12384","26.11.2017","Sha Tin","Gress","H T Mo","Australia","A Lee","Handicap",2,1200,880000,11,50,6,69.9,1,7,103,20,22781,8657,6695
"12385","13.12.2017","Happy Valley","Gress","M F Poon","Australia","A Lee","Handicap",2,1200,880000,9,49,6,70.88,4,7,102,NA,22781,8658,6695
"12386","03.09.2017","Sha Tin","Gress","C Y Ho","Irland","C Fownes","Handicap",7,1000,1310000,2,54,3,57.7,0,9,108,40,22782,8659,6529
"12387","16.09.2017","Sha Tin","Gress","C Y Ho","Irland","C Fownes","Handicap",8,1200,1310000,4,55,3,70.19,0,9,106,55,22782,8659,6529
"12388","02.09.2018","Sha Tin","Gress","C Wong","Irland","C Fownes","Handicap",6,1400,920000,9,54,4,83.12,4,8,109,38,22782,8774,6529
