"","data.Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds"
"14344","18.10.2018","Happy Valley","Gress","K C Leung","Australia","YS Tsui","Handicap",6,1000,1380000,5,58,5,57.89,1,8,118,0
"14345","28.10.2018","Happy Valley","Gress","C Y Ho","Australia","YS Tsui","Handicap",8,1000,1380000,10,57,5,57.8,0,1,124,11
"14346","10.11.2018","Sha Tin","Dirt","H N Wong","Australia","YS Tsui","Handicap",9,1200,1380000,3,59,5,70.24,0,10,113,23
"14347","30.01.2019","Happy Valley","Gress","A Sanna","Australia","YS Tsui","Handicap",7,1000,1380000,8,60,6,57.62,3,7,130,15
"14348","20.02.2019","Happy Valley","Gress","C Y Ho","Australia","YS Tsui","Handicap",7,1000,1380000,3,59,6,57.04,1,2,129,0
"14349","20.03.2019","Happy Valley","Gress","C Y Ho","Australia","YS Tsui","Handicap",6,1000,1380000,4,59,6,57.26,2,8,123,0
"14350","01.05.2019","Happy Valley","Gress","C Wong","Australia","YS Tsui","Handicap",5,1200,1380000,9,58,6,72.66,5,11,93,21
"14351","27.11.2019","Happy Valley","Gress","U Rispoli","Australia","YS Tsui","Handicap",6,1000,1450000,7,59,6,57.73,1,5,122,37
"14352","11.12.2019","Happy Valley","Gress","C Schofield","Australia","YS Tsui","Handicap",8,1000,1450000,10,59,6,57.98,0,12,106,39
"14353","05.11.2017","Sha Tin","Gress","S Clipperton","Australia","M J Freedman","Handicap",3,1000,1310000,6,57,4,58.94,0,13,95,0
"14354","01.01.2018","Sha Tin","Gress","Tommy Berry","Australia","M J Freedman","Handicap",7,1200,1310000,5,57,5,69.73,2,5,121,17
"14355","09.09.2018","Sha Tin","Dirt","S Clipperton","Australia","M J Freedman","Handicap",9,1200,1380000,11,59,5,70.21,3,7,120,0
"14356","03.10.2018","Happy Valley","Gress","G van Niekerk","Australia","M J Freedman","Handicap",8,1200,1380000,5,57,5,70.66,1,3,123,11
"14357","24.10.2018","Happy Valley","Gress","G van Niekerk","Australia","M J Freedman","Handicap",7,1200,1380000,12,58,5,70.4,2,6,122,0
"14358","12.12.2018","Happy Valley","Gress","Silvestre De Sousa","Australia","AS Cruz","Handicap",7,1000,1380000,8,57,5,57.54,2,2,129,0
"14359","29.12.2018","Sha Tin","Gress","Silvestre De Sousa","Australia","AS Cruz","Handicap",5,1000,1380000,3,59,5,57.51,0,2,127,0
"14360","20.01.2019","Sha Tin","Gress","Joao Moreira","Australia","AS Cruz","Handicap",8,1000,1380000,10,59,6,56.62,0,1,131,0
"14361","13.02.2019","Happy Valley","Gress","C Y Ho","Australia","AS Cruz","Handicap",9,1200,1380000,7,59,6,70.95,3,9,122,12
"14362","24.02.2019","Sha Tin","Gress","C Y Ho","Australia","AS Cruz","Handicap",7,1000,1950000,11,54,6,57.24,0,8,121,0
"14363","27.03.2019","Happy Valley","Gress","K C Ng","Australia","AS Cruz","Handicap",7,1000,1950000,7,53,6,57.11,3,6,128,45
"14364","22.05.2019","Happy Valley","Gress","M Chadwick","Australia","AS Cruz","Handicap",8,1200,1950000,8,56,6,70.44,2,10,116,52
"14365","02.06.2019","Sha Tin","Gress","H T Mo","Australia","AS Cruz","Handicap",11,1200,1950000,1,52,6,69.5,0,6,121,45
"14366","26.06.2019","Happy Valley","Gress","M F Poon","Australia","AS Cruz","Handicap",7,1000,1950000,11,51,6,56.75,3,4,128,12
"14367","08.09.2019","Sha Tin","Dirt","L Hewitson","Australia","AS Cruz","Handicap",8,1200,2100000,9,54,6,69.79,1,8,107,67
"14368","01.10.2019","Sha Tin","Gress","L Hewitson","Australia","AS Cruz","Handicap",10,1200,2100000,2,52,6,69.75,2,13,115,67
"14369","20.10.2019","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",4,1000,1450000,4,60,6,56.48,0,8,120,60
"14370","27.11.2019","Happy Valley","Gress","L Hewitson","Australia","AS Cruz","Handicap",6,1000,1450000,8,59,6,57.91,1,8,119,28
"14371","05.01.2020","Sha Tin","Gress","K H Chan","Australia","AS Cruz","Handicap",3,1000,1450000,7,56,7,57.09,0,7,114,12
"14372","02.02.2020","Sha Tin","Gress","Tony Piccone","Australia","AS Cruz","Handicap",9,1200,1450000,1,58,7,69.8,2,6,118,41
"14373","25.03.2020","Happy Valley","Gress","N Callan","Australia","AS Cruz","Handicap",8,1200,1450000,8,57,7,70.35,2,8,117,51
"14374","08.04.2020","Happy Valley","Gress","N Callan","Australia","AS Cruz","Handicap",6,1000,1450000,2,58,7,57.03,1,3,126,13
"14375","22.04.2020","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",9,1000,1450000,11,56,7,58.37,3,7,118,21
"14376","17.05.2020","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",6,1000,1450000,1,55,7,55.49,0,3,123,20
"14377","07.06.2020","Sha Tin","Gress","K Teetan","Australia","AS Cruz","Handicap",7,1000,1450000,5,55,7,57.77,0,8,113,0
"14378","05.11.2017","Sha Tin","Gress","Joao Moreira","Australia","J Size","Handicap",4,1200,880000,12,58,4,69.5,1,1,122,0
"14379","26.11.2017","Sha Tin","Gress","Joao Moreira","Australia","J Size","Handicap",10,1400,1310000,2,53,4,81.87,2,1,124,0
"14380","01.01.2018","Sha Tin","Gress","Joao Moreira","Australia","J Size","Handicap",8,1400,1310000,12,55,5,81.8,2,1,128,0
"14381","21.01.2018","Sha Tin","Gress","Joao Moreira","Australia","J Size","Handicap",10,1400,1310000,4,59,5,82.07,0,1,135,0
"14382","10.02.2018","Sha Tin","Gress","Joao Moreira","Australia","J Size","Handicap",7,1600,1860000,3,56,5,95.51,0,1,125,99
"14383","10.11.2018","Sha Tin","Gress","U Rispoli","Australia","J Size","Handicap",8,1400,2625000,14,54,5,81.17,1,2,134,10
"14384","16.12.2018","Sha Tin","Gress","Joao Moreira","Australia","J Size","Handicap",9,1400,1950000,4,58,5,81.16,2,1,141,0
"14385","01.01.2019","Sha Tin","Gress","Joao Moreira","Australia","J Size","Non-handicap",9,1400,3250000,11,53,6,80.85,2,1,142,0
"14386","20.01.2019","Sha Tin","Gress","Joao Moreira","Australia","J Size","Non-handicap",7,1600,10000000,2,57,6,93.98,0,2,147,0
"14387","17.02.2019","Sha Tin","Gress","Ryan Moore","Australia","J Size","Non-handicap",6,1400,10000000,7,57,6,81.37,2,3,149,10
"14388","07.04.2019","Sha Tin","Gress","Joao Moreira","Australia","J Size","Non-handicap",7,1600,4250000,2,56,6,93.68,0,5,141,0
"14389","28.04.2019","Sha Tin","Gress","Joao Moreira","Australia","J Size","Non-handicap",7,1600,18000000,7,57,6,94.33,1,7,139,14
"14390","08.11.2017","Happy Valley","Gress","N Callan","New Zealand","F C Lor","Handicap",5,1200,1310000,3,58,5,70.35,0,6,120,12
"14391","17.12.2017","Sha Tin","Gress","A Badel","New Zealand","F C Lor","Handicap",8,1600,1310000,5,56,5,94.56,0,1,124,21
"14392","28.01.2018","Sha Tin","Gress","A Badel","New Zealand","F C Lor","Handicap",10,1600,1310000,4,59,6,96.21,5,5,132,0
"14393","25.02.2018","Sha Tin","Gress","N Callan","New Zealand","F C Lor","Handicap",11,1600,1310000,1,59,6,96.09,1,8,123,0
"14394","08.04.2018","Sha Tin","Gress","N Callan","New Zealand","F C Lor","Handicap",6,1800,1310000,9,59,6,108.2,3,8,126,0
"14395","29.04.2018","Sha Tin","Gress","C Schofield","New Zealand","F C Lor","Handicap",3,1600,1310000,5,59,6,95.3,0,3,129,11
"14396","12.05.2018","Sha Tin","Gress","C Schofield","New Zealand","F C Lor","Handicap",7,1600,1310000,9,59,6,96.55,3,10,120,0
"14397","13.10.2018","Sha Tin","Gress","Z Purton","New Zealand","F C Lor","Handicap",2,1800,1380000,1,59,6,108.5,0,5,125,0
"14398","04.11.2018","Sha Tin","Gress","Z Purton","New Zealand","F C Lor","Handicap",8,1800,1380000,1,57,6,108.13,0,2,129,0
"14399","28.11.2018","Happy Valley","Gress","Z Purton","New Zealand","F C Lor","Handicap",3,1800,1380000,9,58,6,110.73,0,7,117,0
"14400","16.12.2018","Sha Tin","Gress","A Badel","New Zealand","F C Lor","Handicap",10,1600,1380000,1,58,6,94.96,0,3,124,11
"14401","12.01.2019","Sha Tin","Gress","Z Purton","New Zealand","F C Lor","Handicap",7,1800,1380000,2,59,7,108.36,0,5,124,0
"14402","20.03.2019","Happy Valley","Gress","K Teetan","New Zealand","F C Lor","Handicap",8,1650,1380000,4,57,7,99.98,3,8,124,13
"14403","14.04.2019","Sha Tin","Gress","C Schofield","New Zealand","F C Lor","Handicap",10,1600,1380000,3,56,7,98.06,1,14,107,18
"14404","05.05.2019","Sha Tin","Gress","C Y Ho","New Zealand","F C Lor","Handicap",10,2000,1380000,11,54,7,124.26,5,10,120,36
"14405","02.06.2019","Sha Tin","Gress","G van Niekerk","New Zealand","F C Lor","Handicap",8,1600,1380000,7,55,7,95.54,3,7,121,23
"14406","16.06.2019","Sha Tin","Gress","G van Niekerk","New Zealand","F C Lor","Handicap",10,1800,1380000,9,54,7,108.99,5,13,114,37
"14407","01.07.2019","Sha Tin","Gress","M Chadwick","New Zealand","F C Lor","Handicap",9,2000,1380000,9,51,7,122.45,0,8,116,65
"14408","08.09.2019","Sha Tin","Gress","Z Purton","New Zealand","F C Lor","Handicap",2,1600,967000,7,60,7,95.18,1,4,120,0
"14409","06.10.2019","Sha Tin","Gress","Blake Shinn","New Zealand","F C Lor","Handicap",2,1800,967000,2,60,7,108.31,2,8,116,0
"14410","23.11.2019","Sha Tin","Gress","A Badel","New Zealand","F C Lor","Handicap",4,1600,967000,7,60,7,95.18,0,12,112,39
"14411","11.11.2017","Sha Tin","Gress","M Chadwick","Irland","AS Cruz","Handicap",4,1400,880000,1,59,3,83.32,0,9,104,0
"14412","23.12.2017","Sha Tin","Gress","K C Leung","Irland","AS Cruz","Handicap",5,1400,880000,3,58,3,83.24,0,4,118,14
"14413","13.01.2018","Sha Tin","Gress","A Sanna","Irland","AS Cruz","Handicap",8,1600,880000,14,59,4,98.66,3,13,93,26
"14414","18.02.2018","Sha Tin","Gress","N Rawiller","Irland","AS Cruz","Handicap",2,1400,880000,12,59,4,82.44,0,2,119,0
"14415","03.03.2018","Sha Tin","Gress","H T Mo","Irland","AS Cruz","Handicap",5,1600,880000,8,57,4,104.53,0,13,25,0
"14416","02.09.2018","Sha Tin","Gress","Z Purton","Irland","AS Cruz","Handicap",6,1400,920000,5,59,4,82.34,3,2,123,0
"14417","22.09.2018","Sha Tin","Gress","Z Purton","Irland","AS Cruz","Handicap",4,1600,920000,14,60,4,94.05,0,2,124,0
"14418","13.10.2018","Sha Tin","Gress","K C Leung","Irland","AS Cruz","Handicap",2,1800,1380000,4,54,4,109.22,0,7,113,0
"14419","05.12.2018","Happy Valley","Gress","Yutaka Take","Irland","AS Cruz","Handicap",8,1650,1656000,2,54,4,101.36,1,9,113,6
"14420","14.04.2019","Sha Tin","Gress","M L Yeung","Irland","TP Yung","Handicap",10,1600,1380000,8,51,5,96.17,0,3,119,14
"14421","05.05.2019","Sha Tin","Gress","M L Yeung","Irland","TP Yung","Handicap",5,1400,1380000,1,53,5,83.53,0,2,118,0
"14422","18.05.2019","Sha Tin","Gress","M L Yeung","Irland","TP Yung","Handicap",9,1600,1380000,4,52,5,94.39,1,3,119,0
"14423","23.06.2019","Sha Tin","Gress","K H Chan","Irland","TP Yung","Handicap",9,1600,1380000,9,49,5,94.17,0,3,115,0
"14424","01.09.2019","Sha Tin","Gress","M L Yeung","Irland","TP Yung","Handicap",10,1400,1450000,7,53,5,81.95,0,4,117,0
"14425","21.09.2019","Sha Tin","Gress","H N Wong","Irland","TP Yung","Handicap",8,1600,1450000,10,53,5,93.51,1,2,125,0
"14426","12.10.2019","Sha Tin","Gress","Joao Moreira","Irland","TP Yung","Handicap",8,1600,1450000,13,54,5,93.87,2,1,124,0
"14427","03.11.2019","Sha Tin","Gress","K H Chan","Irland","TP Yung","Handicap",9,1600,1450000,5,52,5,93.43,0,2,121,0
"14428","04.12.2019","Happy Valley","Gress","P-C Boudot","Irland","TP Yung","Handicap",7,1650,1740000,9,57,5,102.61,5,11,98,11
"14429","05.04.2020","Sha Tin","Gress","V Borges","Irland","TP Yung","Handicap",10,1400,1450000,10,57,6,84.1,0,12,106,25
"14430","07.06.2020","Sha Tin","Gress","Z Purton","Irland","TP Yung","Handicap",9,1600,1450000,10,56,6,98.04,2,10,102,0
"14431","11.11.2017","Sha Tin","Gress","W M Lai","New Zealand","YS Tsui","Handicap",4,1400,880000,14,56,4,84.2,2,14,95,99
"14432","17.12.2017","Sha Tin","Gress","W M Lai","New Zealand","YS Tsui","Handicap",7,1600,880000,9,57,4,96.08,3,10,112,99
"14433","01.01.2018","Sha Tin","Gress","C Y Ho","New Zealand","YS Tsui","Handicap",6,1200,880000,1,55,5,70.56,0,5,105,99
"14434","04.02.2018","Sha Tin","Gress","H N Wong","New Zealand","YS Tsui","Handicap",2,1200,880000,3,53,5,70.84,0,10,102,13
"14435","25.02.2018","Sha Tin","Gress","K Teetan","New Zealand","YS Tsui","Handicap",4,1200,880000,11,55,5,70.1,2,3,121,11
"14436","02.04.2018","Sha Tin","Gress","Douglas Whyte","New Zealand","YS Tsui","Handicap",8,1400,880000,8,55,5,83.17,2,5,118,14
"14437","25.04.2018","Happy Valley","Gress","K Teetan","New Zealand","YS Tsui","Handicap",4,1650,880000,10,55,5,101.19,0,11,109,0
"14438","02.09.2018","Sha Tin","Gress","M L Yeung","New Zealand","YS Tsui","Handicap",6,1400,920000,3,55,5,82.7,1,5,109,11
"14439","01.10.2018","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",4,1400,920000,9,58,5,82.33,3,1,121,13
"14440","21.10.2018","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",5,1400,920000,10,59,5,83.05,1,11,115,12
"14441","25.11.2018","Sha Tin","Gress","C Schofield","New Zealand","YS Tsui","Handicap",6,1400,920000,4,59,5,83.35,0,4,118,10
"14442","01.01.2019","Sha Tin","Gress","Silvestre De Sousa","New Zealand","YS Tsui","Handicap",5,1400,920000,4,58,6,82.9,0,3,115,5
"14443","10.02.2019","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",6,1400,920000,14,59,6,83.75,3,12,109,14
"14444","17.03.2019","Sha Tin","Gress","C Y Ho","New Zealand","YS Tsui","Handicap",3,1200,920000,1,57,6,70.16,0,5,112,19
"14445","11.05.2019","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",6,1200,920000,4,59,6,70.01,3,3,119,19
"14446","16.06.2019","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",5,1200,920000,7,59,6,70.06,2,8,111,27
"14447","26.06.2019","Happy Valley","Gress","A Sanna","New Zealand","YS Tsui","Handicap",2,1650,920000,10,58,6,100.76,3,7,113,41
"14448","15.09.2019","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",6,1200,967000,3,56,6,69.31,0,2,115,9
"14449","06.10.2019","Sha Tin","Gress","Z Purton","New Zealand","YS Tsui","Handicap",4,1200,967000,1,58,6,70.53,2,4,117,0
"14450","03.11.2019","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",3,1200,967000,5,59,6,69.11,2,1,125,0
"14451","11.12.2019","Happy Valley","Gress","M Chadwick","New Zealand","YS Tsui","Handicap",6,1650,1450000,10,52,6,100.61,4,8,115,30
"14452","01.01.2020","Sha Tin","Gress","K C Leung","New Zealand","YS Tsui","Handicap",3,1200,1450000,11,53,7,70.16,1,5,114,30
"14453","22.01.2020","Happy Valley","Gress","Silvestre De Sousa","New Zealand","YS Tsui","Handicap",9,1200,1450000,3,52,7,70.35,0,11,105,0
"14454","12.02.2020","Happy Valley","Gress","M Chadwick","New Zealand","YS Tsui","Handicap",8,1200,1450000,6,52,7,70.36,2,10,107,46
"14455","01.03.2020","Sha Tin","Gress","H T Mo","New Zealand","YS Tsui","Handicap",7,1400,1450000,9,51,7,82.75,3,11,109,156
"14456","22.03.2020","Sha Tin","Gress","C Wong","New Zealand","YS Tsui","Handicap",1,1200,967000,14,58,7,70.88,3,12,100,27
"14457","15.04.2020","Happy Valley","Gress","H N Wong","New Zealand","YS Tsui","Handicap",3,1650,967000,12,57,7,101.39,3,11,104,240
"14458","07.06.2020","Sha Tin","Gress","Blake Shinn","New Zealand","YS Tsui","Handicap",2,1200,967000,5,58,7,70.99,1,9,106,24
"14459","11.11.2017","Sha Tin","Gress","Joao Moreira","Australia","WY So","Handicap",5,1200,880000,12,58,4,70.23,4,2,120,0
"14460","23.12.2017","Sha Tin","Gress","N Rawiller","Australia","WY So","Handicap",2,1200,880000,3,58,4,69.61,2,2,120,0
"14461","28.01.2018","Sha Tin","Gress","Joao Moreira","Australia","WY So","Handicap",3,1200,880000,8,59,5,70.72,0,1,118,0
"14462","03.03.2018","Sha Tin","Gress","Joao Moreira","Australia","WY So","Handicap",4,1200,880000,9,60,5,70.42,2,4,121,0
"14463","25.04.2018","Happy Valley","Gress","Joao Moreira","Australia","WY So","Handicap",5,1200,880000,3,60,5,70.13,0,1,124,0
"14464","12.09.2018","Happy Valley","Gress","Z Purton","Australia","WY So","Handicap",7,1200,1380000,3,55,5,70.12,0,1,123,0
"14465","03.10.2018","Happy Valley","Gress","A Sanna","Australia","WY So","Handicap",8,1200,1380000,2,58,5,70.97,2,7,122,0
"14466","28.10.2018","Happy Valley","Gress","C Schofield","Australia","WY So","Handicap",6,1200,1380000,9,58,5,71.29,2,7,121,10
"14467","05.12.2018","Happy Valley","Gress","Oisin Murphy","Australia","WY So","Handicap",6,1200,1380000,5,58,5,70.46,3,5,129,25
"14468","23.12.2018","Sha Tin","Gress","K Teetan","Australia","WY So","Handicap",10,1400,1380000,4,58,5,84.26,2,9,116,13
"14469","16.01.2019","Happy Valley","Gress","M F Poon","Australia","WY So","Handicap",6,1200,1380000,1,56,6,71.08,0,11,104,22
"14470","07.02.2019","Sha Tin","Gress","K C Leung","Australia","WY So","Handicap",9,1200,1380000,11,57,6,71.44,1,12,103,78
"14471","11.11.2017","Sha Tin","Gress","U Rispoli","Australia","TP Yung","Handicap",5,1200,880000,13,58,3,71.72,3,14,98,99
"14472","03.12.2017","Sha Tin","Gress","U Rispoli","Australia","TP Yung","Handicap",3,1400,880000,13,57,3,85.66,4,14,90,99
"14473","21.01.2018","Sha Tin","Gress","C Schofield","Australia","TP Yung","Handicap",5,1400,880000,2,55,4,84.55,0,14,96,99
"14474","22.09.2018","Sha Tin","Dirt","T H So","Australia","TP Yung","Handicap",1,1200,920000,5,50,4,70.72,4,12,96,99
"14475","07.10.2018","Sha Tin","Gress","C Schofield","Australia","TP Yung","Handicap",4,1400,690000,4,60,4,83.65,0,7,99,99
"14476","31.10.2018","Sha Tin","Dirt","C Murray","Australia","TP Yung","Handicap",1,1650,690000,9,58,4,105.42,0,14,54,78
"14477","25.11.2018","Sha Tin","Gress","H N Wong","Australia","TP Yung","Handicap",2,1400,690000,4,53,4,85.14,0,12,83,99
"14478","12.12.2018","Happy Valley","Gress","C Murray","Australia","TP Yung","Handicap",1,1650,690000,10,54,4,102.08,0,12,90,99
"14479","29.12.2018","Sha Tin","Gress","M L Yeung","Australia","TP Yung","Handicap",4,1400,690000,8,51,4,83.62,1,9,91,99
"14480","12.01.2019","Sha Tin","Gress","M L Yeung","Australia","TP Yung","Handicap",2,1800,690000,4,51,5,110.79,2,11,91,99
"14481","07.02.2019","Sha Tin","Gress","M L Yeung","Australia","TP Yung","Handicap",3,1400,690000,6,51,5,83.92,3,9,96,99
"14482","11.11.2017","Sha Tin","Gress","S Clipperton","New Zealand","M J Freedman","Handicap",5,1200,880000,14,58,3,69.93,0,1,117,0
"14483","03.12.2017","Sha Tin","Gress","S Clipperton","New Zealand","M J Freedman","Handicap",3,1400,880000,3,60,3,82.61,0,1,123,0
"14484","23.12.2017","Sha Tin","Gress","S Clipperton","New Zealand","M J Freedman","Griffinl?p",3,1400,2000000,1,57,3,83.03,0,3,120,0
"14485","28.03.2018","Happy Valley","Gress","S Clipperton","New Zealand","M J Freedman","Handicap",7,1200,1310000,5,55,4,69.62,2,4,122,0
"14486","29.04.2018","Sha Tin","Gress","K C Leung","New Zealand","M J Freedman","Handicap",5,1200,1310000,8,54,4,70.3,2,10,116,0
"14487","26.09.2018","Happy Valley","Gress","M F Poon","New Zealand","M J Freedman","Handicap",8,1200,1380000,4,50,4,69.74,0,1,119,0
"14488","24.10.2018","Happy Valley","Gress","M F Poon","New Zealand","M J Freedman","Handicap",8,1200,1380000,12,54,4,70.11,2,4,122,0
"14489","12.01.2019","Sha Tin","Gress","Silvestre De Sousa","New Zealand","AT Millard","Handicap",10,1200,1380000,8,55,5,69.44,1,5,125,0
"14490","07.02.2019","Sha Tin","Gress","Silvestre De Sousa","New Zealand","AT Millard","Handicap",7,1200,1380000,3,55,5,69.66,0,3,122,0
"14491","13.03.2019","Happy Valley","Gress","Silvestre De Sousa","New Zealand","AT Millard","Handicap",8,1200,1380000,6,56,5,70.22,2,3,127,0
"14492","22.05.2019","Happy Valley","Gress","G van Niekerk","New Zealand","AT Millard","Handicap",7,1200,1380000,6,57,5,70.06,2,3,119,0
"14493","03.07.2019","Happy Valley","Gress","A Domeyer","New Zealand","AT Millard","Handicap",7,1200,1380000,9,57,5,69.84,4,1,128,12
"14494","22.01.2020","Happy Valley","Gress","Tony Piccone","New Zealand","AT Millard","Handicap",8,1200,1450000,4,59,6,69.11,2,1,135,0
"14495","18.03.2020","Happy Valley","Gress","C Schofield","New Zealand","AT Millard","Handicap",8,1200,2100000,6,54,6,69.34,2,5,129,0
"14496","26.04.2020","Sha Tin","Gress","V Borges","New Zealand","AT Millard","Handicap",9,1200,2100000,11,54,6,69.23,4,9,129,26
"14497","20.05.2020","Happy Valley","Gress","V Borges","New Zealand","AT Millard","Handicap",9,1200,2100000,8,53,6,69.1,2,3,129,31
"14498","11.11.2017","Sha Tin","Gress","S Clipperton","New Zealand","M J Freedman","Handicap",6,1200,1310000,4,57,4,70.12,1,9,114,0
"14499","03.12.2017","Sha Tin","Gress","S Clipperton","New Zealand","M J Freedman","Handicap",10,1400,1310000,1,57,4,82.57,0,7,120,16
"14500","01.01.2018","Sha Tin","Gress","Z Purton","New Zealand","M J Freedman","Handicap",8,1400,1310000,11,56,5,82.67,3,4,122,10
"14501","28.01.2018","Sha Tin","Gress","Z Purton","New Zealand","M J Freedman","Handicap",10,1600,1310000,13,56,5,95.98,3,2,127,0
"14502","25.02.2018","Sha Tin","Gress","Z Purton","New Zealand","M J Freedman","Handicap",11,1600,1310000,3,56,5,96.03,3,7,124,0
"14503","25.03.2018","Sha Tin","Gress","Z Purton","New Zealand","M J Freedman","Handicap",10,1400,1310000,8,56,5,82.46,3,10,124,20
